row_id,F_score,S_score,SDI,WT2
429,0.875,0.9125,0.03749999999999998,0.715034054
430,0.9583333333333334,0.9375,-0.02083333333333337,1.505742553
431,0.875,0.9,0.025000000000000022,0.914757209
432,0.8333333333333334,0.7625,-0.07083333333333341,0.920495927
433,0.75,0.7625,0.012499999999999956,1.224606095
434,0.5833333333333334,0.7375,0.15416666666666667,0.920495927
435,1.0,0.9875,-0.012499999999999956,1.523108998
436,0.9166666666666666,0.3875,-0.5291666666666666,1.505742553
437,1.0,0.975,-0.025000000000000022,1.020530357
438,0.8333333333333334,0.6875,-0.14583333333333337,0.490631958
439,0.7916666666666666,0.7,-0.09166666666666667,1.015607279
440,0.2916666666666667,0.25,-0.041666666666666685,1.020530357
441,0.9583333333333334,0.8625,-0.09583333333333333,1.224606095
442,1.0,1.0,0.0,0.895212567
443,0.75,0.7875,0.03749999999999998,0.676898202
444,0.9583333333333334,0.6375,-0.3208333333333334,1.020530357
445,0.875,0.825,-0.050000000000000044,1.020530357
446,0.7916666666666666,0.775,-0.016666666666666607,1.523108998
447,0.9583333333333334,0.8375,-0.12083333333333335,1.020530357
448,0.625,0.5,-0.125,0.960863917
449,0.9166666666666666,0.9125,-0.004166666666666652,0.798494233
450,0.8333333333333334,0.5125,-0.3208333333333334,1.523108998
451,0.875,0.6875,-0.1875,0.914757209
452,1.0,0.7375,-0.26249999999999996,0.953582081
453,1.0,1.0,0.0,1.020530357
454,1.0,0.8875,-0.11250000000000004,0.920495927
455,1.0,0.775,-0.22499999999999998,0.914757209
456,0.5,0.4625,-0.03749999999999998,0.953582081
457,0.6666666666666666,0.5375,-0.12916666666666665,0.306045901
458,1.0,1.0,0.0,0.490631958
459,1.0,1.0,0.0,0.920495927
460,0.7916666666666666,0.8375,0.04583333333333339,0.953582081
461,0.75,0.6,-0.15000000000000002,0.417780933
462,0.875,0.5875,-0.2875,1.015607279
463,1.0,0.9875,-0.012499999999999956,0.676898202
464,0.75,0.525,-0.22499999999999998,0.914757209
465,1.0,0.9875,-0.012499999999999956,1.020530357
466,0.9166666666666666,0.975,0.05833333333333335,0.914757209
467,1.0,1.0,0.0,0.925201282
468,1.0,0.8875,-0.11250000000000004,1.505742553
469,1.0,1.0,0.0,0.914757209
470,1.0,0.9125,-0.08750000000000002,1.505742553
471,1.0,0.95,-0.050000000000000044,1.071922248
472,0.5,0.5,0.0,0.953582081
473,1.0,1.0,0.0,1.020530357
474,0.9166666666666666,0.95,0.033333333333333326,1.015607279
475,0.875,0.5875,-0.2875,1.015607279
476,0.0,0.0,0.0,1.505742553
477,0.6666666666666666,0.7125,0.04583333333333339,1.505742553
478,0.7916666666666666,0.75,-0.04166666666666663,1.015607279
479,0.875,0.8,-0.07499999999999996,1.505742553
480,0.4166666666666667,0.3125,-0.10416666666666669,1.523108998
481,0.9583333333333334,0.9125,-0.04583333333333339,1.020530357
482,0.9166666666666666,0.8375,-0.07916666666666661,0.914757209
483,0.9166666666666666,0.9375,0.02083333333333337,0.953582081
484,0.7916666666666666,0.725,-0.06666666666666665,1.020530357
485,0.5,0.5,0.0,0.626056068
486,0.9583333333333334,0.975,0.016666666666666607,0.676898202
487,1.0,1.0,0.0,1.071922248
488,1.0,1.0,0.0,0.960863917
489,0.9583333333333334,0.85,-0.10833333333333339,1.015607279
490,0.7916666666666666,0.75,-0.04166666666666663,0.417780933
491,0.9583333333333334,0.9875,0.029166666666666674,0.914757209
492,0.5833333333333334,0.4875,-0.09583333333333338,0.953582081
493,1.0,0.975,-0.025000000000000022,0.895212567
494,0.7916666666666666,0.6625,-0.12916666666666665,0.920495927
495,0.9583333333333334,1.0,0.04166666666666663,0.914757209
496,0.6666666666666666,0.7375,0.07083333333333341,0.953582081
497,0.75,0.75,0.0,0.920495927
498,0.9166666666666666,0.8125,-0.10416666666666663,0.920495927
499,0.875,0.8,-0.07499999999999996,0.920495927
500,1.0,1.0,0.0,1.148582493
501,0.75,0.8625,0.11250000000000004,1.148582493
502,0.75,0.9875,0.23750000000000004,0.920495927
503,0.875,0.9375,0.0625,1.224606095
504,0.75,0.75,0.0,0.914757209
505,0.75,0.75,0.0,1.015607279
506,0.875,0.8,-0.07499999999999996,0.953582081
507,1.0,0.9875,-0.012499999999999956,1.015607279
508,0.7916666666666666,0.875,0.08333333333333337,1.505742553
509,0.9166666666666666,0.8,-0.11666666666666659,1.020530357
510,0.75,0.8125,0.0625,0.920495927
511,0.8333333333333334,0.925,0.09166666666666667,0.920495927
512,1.0,0.975,-0.025000000000000022,1.505742553
513,0.9166666666666666,0.875,-0.04166666666666663,1.148582493
514,0.9583333333333334,0.9375,-0.02083333333333337,1.505742553
515,0.9583333333333334,0.9375,-0.02083333333333337,0.953582081
516,0.75,0.775,0.025000000000000022,1.071922248
517,1.0,1.0,0.0,1.071922248
518,1.0,1.0,0.0,0.920495927
519,0.625,0.6375,0.012499999999999956,0.953582081
520,1.0,1.0,0.0,0.676898202
521,1.0,1.0,0.0,0.914757209
522,1.0,1.0,0.0,0.953582081
523,1.0,0.975,-0.025000000000000022,0.764199323
524,1.0,0.9875,-0.012499999999999956,0.676898202
525,0.7916666666666666,0.9375,0.14583333333333337,0.490631958
526,0.7083333333333334,0.625,-0.08333333333333337,1.071922248
527,0.875,0.75,-0.125,0.626056068
528,0.9583333333333334,0.975,0.016666666666666607,0.715034054
529,0.7083333333333334,0.675,-0.033333333333333326,0.764199323
